2 qid:400 1:1.5001680850982666 2:3.2129204273223877 3:1.5475399494171143 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:21.110801696777344 14:9.782575607299805 15:19.06810188293457 16:0.0 17:14.544748306274414 18:6.9622802734375 19:13.074501991271973 20:0.0 21:11.317035675048828 22:2.3709404468536377 23:10.326094627380371 24:0.0 25:1667.0 #docno: FT942-4199
2 qid:400 1:0.9869832992553711 2:0.0 3:1.1318049430847168 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:11.151374816894531 14:0.0 15:6.194933891296387 16:0.0 17:7.735762596130371 18:3.7785112857818604 19:7.211984634399414 20:0.0 21:5.697565078735352 22:0.0 23:5.568610668182373 24:0.0 25:2893.0 #docno: FT941-3177
2 qid:400 1:0.9820853471755981 2:0.0 3:1.1411614418029785 4:0.0 5:0.5 6:0.0 7:0.5 8:0.0 9:3.03938315 10:0.0 11:3.04455115 12:0.0 13:11.151374816894531 14:0.0 15:5.971309185028076 16:0.0 17:7.720677375793457 18:0.0 19:7.321369171142578 20:0.0 21:5.697565078735352 22:0.0 23:5.568610668182373 24:0.0 25:2330.0 #docno: FT941-12679
2 qid:400 1:0.9602571725845337 2:0.0 3:0.6214663982391357 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:11.151374816894531 14:0.0 15:11.67245864868164 16:0.0 17:7.6848578453063965 18:4.702436447143555 19:7.549761772155762 20:0.0 21:5.688017845153809 22:0.0 23:5.514660835266113 24:0.0 25:946.0 #docno: FT933-11980
2 qid:400 1:0.9602571725845337 2:0.0 3:0.6491004824638367 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:10.896163940429688 14:0.0 15:10.476330757141113 16:0.0 17:7.6254143714904785 18:0.0 19:7.180315017700195 20:0.0 21:5.686278343200684 22:0.0 23:5.508669853210449 24:0.0 25:858.0 #docno: FT933-5588
2 qid:400 1:0.9490566253662109 2:2.058399200439453 3:0.9117077589035034 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:10.87181568145752 14:5.2225565910339355 15:10.350643157958984 16:0.0 17:7.575342655181885 18:0.0 19:7.357318878173828 20:0.0 21:5.683019638061523 22:0.0 23:5.553628921508789 24:0.0 25:5141.0 #docno: FT933-13647
2 qid:400 1:0.9133867621421814 2:0.0 3:1.1892051696777344 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:10.788958549499512 14:0.0 15:11.287138938903809 16:0.0 17:7.499686241149902 18:0.0 19:7.226658821105957 20:0.0 21:5.668682098388672 22:0.0 23:5.546221733093262 24:0.0 25:968.0 #docno: FT941-16393
2 qid:400 1:0.9107485413551331 2:2.2839713096618652 3:1.0064098834991455 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:10.722334861755371 14:0.0 15:10.273212432861328 16:0.0 17:7.374739170074463 18:0.0 19:4.248349666595459 20:0.0 21:5.640610218048096 22:0.0 23:5.524322986602783 24:0.0 25:3956.0 #docno: FT933-5901
2 qid:400 1:0.9047080874443054 2:0.0 3:1.184540867805481 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:10.591445922851562 14:0.0 15:5.569232940673828 16:0.0 17:7.374739170074463 18:0.0 19:4.077625751495361 20:0.0 21:5.616117477416992 22:0.0 23:5.42262077331543 24:0.0 25:609.0 #docno: FT923-15225
2 qid:400 1:0.8962652087211609 2:0.0 3:1.7577723264694214 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:10.434732437133789 14:0.0 15:10.870397567749023 16:0.0 17:7.374739170074463 18:0.0 19:7.751253128051758 20:0.0 21:5.573695659637451 22:0.0 23:5.441230297088623 24:0.0 25:256.0 #docno: FT923-3663
2 qid:400 1:0.8959385752677917 2:0.0 3:1.141161561012268 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.849599838256836 14:0.0 15:9.767595291137695 16:0.0 17:7.339848041534424 18:5.806119441986084 19:7.397349834442139 20:0.0 21:5.560833930969238 22:0.0 23:5.441230297088623 24:0.0 25:1488.0 #docno: FT941-292
2 qid:400 1:0.8941376805305481 2:2.576667308807373 3:0.9759054780006409 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.849599838256836 14:0.0 15:9.767595291137695 16:0.0 17:7.301374912261963 18:0.0 19:7.089982509613037 20:0.0 21:5.560833930969238 22:0.0 23:5.428028583526611 24:0.0 25:4619.0 #docno: FT933-13319
2 qid:400 1:0.8866792321205139 2:0.0 3:0.9285793900489807 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.774653434753418 14:0.0 15:9.402338027954102 16:0.0 17:7.2828474044799805 18:0.0 19:7.478050708770752 20:0.0 21:5.548135280609131 22:0.0 23:5.402137279510498 24:0.0 25:2660.0 #docno: FT933-10916
2 qid:400 1:0.8784038424491882 2:2.0726702213287354 3:0.8839399218559265 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.665877342224121 14:0.0 15:9.414390563964844 16:0.0 17:7.255721569061279 18:0.0 19:7.453439235687256 20:0.0 21:5.498894691467285 22:0.0 23:5.36451530456543 24:0.0 25:2338.0 #docno: FT933-5998
2 qid:400 1:0.8773943781852722 2:2.8289992809295654 3:1.014850378036499 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.47745132446289 14:7.2845025062561035 15:10.07229232788086 16:0.0 17:7.190539360046387 18:4.8536057472229 19:7.196486949920654 20:0.0 21:5.475154399871826 22:0.0 23:5.340198040008545 24:0.0 25:754.0 #docno: FT933-16148
2 qid:400 1:0.8763681650161743 2:3.0214099884033203 3:0.9795673489570618 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.41776180267334 14:6.576377868652344 15:9.69534969329834 16:0.0 17:7.153492450714111 18:5.378687381744385 19:7.097305774688721 20:0.0 21:5.456097602844238 22:0.0 23:5.297203063964844 24:0.0 25:1437.0 #docno: FT941-9539
2 qid:400 1:0.8683645725250244 2:0.0 3:1.3502404689788818 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.41019344329834 14:0.0 15:9.486127853393555 16:0.0 17:7.077910900115967 18:0.0 19:7.050384044647217 20:0.0 21:5.4293012619018555 22:0.0 23:5.293268203735352 24:0.0 25:367.0 #docno: FT942-9409
2 qid:400 1:0.861859917640686 2:0.0 3:0.9547642469406128 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.405512809753418 14:0.0 15:9.183603286743164 16:0.0 17:6.9755754470825195 18:0.0 19:3.78120756149292 20:0.0 21:5.407139778137207 22:0.0 23:5.270604610443115 24:0.0 25:3510.0 #docno: FT941-3092
2 qid:400 1:0.8596674203872681 2:0.0 3:1.6273809671401978 4:0.0 5:0.5 6:0.0 7:0.0 8:0.0 9:3.03938315 10:0.0 11:0.0 12:0.0 13:9.243695259094238 14:8.16352653503418 15:9.62656021118164 16:0.0 17:6.950783729553223 18:0.0 19:6.952032089233398 20:0.0 21:5.3429718017578125 22:0.0 23:5.147906303405762 24:0.0 25:292.0 #docno: FT923-8619
2 qid:400 1:0.8554992079734802 2:2.3701891899108887 3:1.1024667024612427 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.21397876739502 14:0.0 15:9.140830039978027 16:0.0 17:6.943822860717773 18:0.0 19:7.242884635925293 20:0.0 21:5.275911331176758 22:0.0 23:5.109775066375732 24:0.0 25:701.0 #docno: FT933-7765
2 qid:400 1:0.8429732322692871 2:0.0 3:1.5222755670547485 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.212716102600098 14:0.0 15:9.688273429870605 16:0.0 17:6.898065567016602 18:0.0 19:7.425746440887451 20:0.0 21:5.244490623474121 22:0.0 23:5.096785545349121 24:0.0 25:304.0 #docno: FT923-3071
2 qid:400 1:0.8415377140045166 2:4.989597320556641 3:0.7416247129440308 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.18520450592041 14:0.0 15:9.653958320617676 16:0.0 17:6.844498157501221 18:4.428560256958008 19:6.469568252563477 20:0.0 21:5.227276802062988 22:0.0 23:5.034531116485596 24:0.0 25:4971.0 #docno: FT942-9107
2 qid:400 1:0.8371328115463257 2:0.0 3:0.5558564066886902 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.177854537963867 14:0.0 15:9.596333503723145 16:0.0 17:6.800948619842529 18:0.0 19:6.746201038360596 20:0.0 21:5.150631904602051 22:0.0 23:4.950823783874512 24:0.0 25:1114.0 #docno: FT941-3351
2 qid:400 1:0.8371328115463257 2:0.0 3:0.5221362113952637 4:0.0 5:0.70710675 6:0.0 7:0.0 8:0.0 9:3.03938315 10:0.0 11:0.0 12:0.0 13:9.177854537963867 14:0.0 15:9.596333503723145 16:0.0 17:6.791175842285156 18:5.378687381744385 19:7.34036922454834 20:0.0 21:5.054383277893066 22:2.373919725418091 23:0.0 24:0.0 25:1175.0 #docno: FT933-1259
2 qid:400 1:0.8371328115463257 2:0.0 3:1.0106301307678223 4:0.0 5:0.5 6:0.0 7:0.0 8:0.0 9:2.8800395 10:0.0 11:0.0 12:0.0 13:9.121517181396484 14:6.796610355377197 15:9.446046829223633 16:0.0 17:6.751583099365234 18:0.0 19:7.18843936920166 20:0.0 21:5.054383277893066 22:0.0 23:4.841906547546387 24:0.0 25:1324.0 #docno: FT933-8016
2 qid:400 1:0.8300260901451111 2:1.7819304466247559 3:0.8586795926094055 4:0.0 5:0.5 6:0.0 7:0.0 8:0.0 9:2.8800395 10:0.0 11:0.0 12:0.0 13:9.093316078186035 14:7.555694580078125 15:9.36884880065918 16:0.0 17:6.725347995758057 18:5.378687381744385 19:6.175614833831787 20:0.0 21:5.009268760681152 22:0.0 23:2.549633026123047 24:0.0 25:5784.0 #docno: FT942-9121
2 qid:400 1:0.8238029479980469 2:0.0 3:0.9342291951179504 4:0.0 5:1.0 6:0.0 7:0.0 8:0.0 9:3.03938315 10:0.0 11:0.0 12:0.0 13:9.045682907104492 14:0.0 15:8.614099502563477 16:0.0 17:6.709254741668701 18:0.0 19:6.811816692352295 20:0.0 21:5.009268760681152 22:0.0 23:2.553457021713257 24:0.0 25:3119.0 #docno: FT941-2746
2 qid:400 1:0.8216714859008789 2:0.0 3:0.954764187335968 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.030549049377441 14:0.0 15:8.57494831085205 16:0.0 17:6.66297721862793 18:5.827853202819824 19:6.39581823348999 20:0.0 21:4.9944539070129395 22:0.0 23:4.815112113952637 24:0.0 25:2332.0 #docno: FT941-16596
2 qid:400 1:0.8123093843460083 2:0.0 3:0.9043664336204529 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.015768051147461 14:0.0 15:8.913969993591309 16:0.0 17:6.647634983062744 18:5.5831522941589355 19:5.741789817810059 20:0.0 21:4.965149402618408 22:0.0 23:2.53824782371521 24:0.0 25:3227.0 #docno: FT933-16816
2 qid:400 1:0.8123093247413635 2:0.0 3:0.8939110040664673 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.008317947387695 14:0.0 15:4.507051467895508 16:0.0 17:6.639833450317383 18:5.034793853759766 19:5.555761814117432 20:0.0 21:4.965149402618408 22:0.0 23:2.530728816986084 24:0.0 25:1906.0 #docno: FT933-11877
2 qid:400 1:0.8022497296333313 2:0.0 3:0.8494546413421631 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.969420433044434 14:0.0 15:9.657868385314941 16:0.0 17:6.628768444061279 18:0.0 19:6.345348834991455 20:0.0 21:4.965149402618408 22:0.0 23:4.777446269989014 24:0.0 25:3872.0 #docno: FT941-11860
2 qid:400 1:0.7987792491912842 2:0.0 3:1.5096147060394287 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.96561050415039 14:0.0 15:9.266292572021484 16:0.0 17:6.613531589508057 18:4.186746120452881 19:6.440835952758789 20:0.0 21:4.936267852783203 22:0.0 23:2.5158588886260986 24:0.0 25:291.0 #docno: FT923-4481
2 qid:400 1:0.7838475108146667 2:0.0 3:0.9795673489570618 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.912663459777832 14:8.099048614501953 15:8.599148750305176 16:0.0 17:6.5931572914123535 18:0.0 19:6.773195743560791 20:0.0 21:4.921392440795898 22:2.3464040756225586 23:4.784032344818115 24:0.0 25:1434.0 #docno: FT941-7823
2 qid:400 1:0.7799184322357178 2:1.9605497121810913 3:0.8247906565666199 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.911041259765625 14:6.176125526428223 15:8.88793659210205 16:0.0 17:6.587355136871338 18:6.050772666931152 19:6.532974720001221 20:0.0 21:4.893712997436523 22:0.0 23:4.696996688842773 24:0.0 25:4283.0 #docno: FT942-9117
2 qid:400 1:0.7772582769393921 2:0.0 3:0.4697844684123993 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.868900299072266 14:6.9765625 15:7.724526882171631 16:0.0 17:6.538422584533691 18:0.0 19:6.398355007171631 20:0.0 21:4.893712997436523 22:0.0 23:4.696996688842773 24:0.0 25:1410.0 #docno: FT933-7756
2 qid:400 1:0.7739229798316956 2:0.0 3:0.8384898900985718 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.867027282714844 14:7.555694580078125 15:9.365483283996582 16:0.0 17:6.503664970397949 18:0.0 19:6.560098171234131 20:0.0 21:4.875689506530762 22:0.0 23:4.716582775115967 24:0.0 25:3505.0 #docno: FT941-10105
2 qid:400 1:0.7706431746482849 2:0.0 3:0.817639946937561 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.857132911682129 14:0.0 15:9.488718032836914 16:0.0 17:6.501983165740967 18:0.0 19:6.9097580909729 20:0.0 21:4.865838050842285 22:0.0 23:4.682710647583008 24:0.0 25:3472.0 #docno: FT923-1835
2 qid:400 1:0.7697229981422424 2:0.0 3:0.8636166453361511 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.846073150634766 14:7.555694580078125 15:8.625587463378906 16:0.0 17:6.501983165740967 18:0.0 19:6.9097580909729 20:0.0 21:4.838346481323242 22:0.0 23:2.4654884338378906 24:0.0 25:3657.0 #docno: FT923-10765
2 qid:400 1:0.7697229385375977 2:0.0 3:1.2874037027359009 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.800813674926758 14:0.0 15:9.162283897399902 16:0.0 17:6.461847305297852 18:0.0 19:6.421216011047363 20:0.0 21:4.784471035003662 22:0.0 23:4.5990753173828125 24:0.0 25:531.0 #docno: FT933-13179
2 qid:400 1:0.7697229385375977 2:0.0 3:1.0674588680267334 4:0.0 5:0.0 6:0.0 7:0.5 8:0.0 9:0.0 10:0.0 11:3.0192295 12:0.0 13:8.77175521850586 14:7.847857475280762 15:7.958817481994629 16:0.0 17:6.461847305297852 18:0.0 19:6.421216011047363 20:0.0 21:4.758068084716797 22:0.0 23:2.4242453575134277 24:0.0 25:1044.0 #docno: FT933-4672
2 qid:400 1:0.7697229385375977 2:0.0 3:0.7395572066307068 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.73898983001709 14:8.505653381347656 15:8.971874237060547 16:0.0 17:6.456108093261719 18:4.72039270401001 19:5.94376802444458 20:0.0 21:4.758068084716797 22:0.0 23:4.571955680847168 24:0.0 25:1699.0 #docno: FT933-8962
2 qid:400 1:0.7695257663726807 2:2.353869676589966 3:0.6697119474411011 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.725022315979004 14:0.0 15:9.147154808044434 16:0.0 17:6.431987285614014 18:0.0 19:6.440835952758789 20:0.0 21:4.758068084716797 22:0.0 23:4.545199394226074 24:0.0 25:1922.0 #docno: FT941-6288
2 qid:400 1:0.7631378769874573 2:0.0 3:0.8195880651473999 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.712363243103027 14:5.821797847747803 15:8.821908950805664 16:0.0 17:6.429253101348877 18:4.320563793182373 19:5.894993305206299 20:0.0 21:4.755087375640869 22:2.34839129447937 23:4.625906467437744 24:0.0 25:5660.0 #docno: FT942-3991
2 qid:400 1:0.7598457932472229 2:2.8289992809295654 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.705151557922363 14:0.0 15:8.927655220031738 16:0.0 17:6.3415446281433105 18:5.827853202819824 19:5.775864124298096 20:0.0 21:4.732008934020996 22:0.0 23:4.571955680847168 24:0.0 25:373.0 #docno: FT923-5131
2 qid:400 1:0.756335437297821 2:0.0 3:0.9795673489570618 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.685917854309082 14:5.946389198303223 15:8.1029052734375 16:0.0 17:6.239163875579834 18:0.0 19:5.565140724182129 20:0.0 21:4.715296745300293 22:2.346900463104248 23:4.638605117797852 24:0.0 25:1549.0 #docno: FT941-14721
2 qid:400 1:0.7482444047927856 2:2.0004045963287354 3:0.7457597255706787 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.645007133483887 14:6.524435520172119 15:8.06433391571045 16:0.0 17:6.227982521057129 18:5.604140758514404 19:5.503848552703857 20:0.0 21:4.710643291473389 22:0.0 23:4.539544105529785 24:0.0 25:1654.0 #docno: FT933-14966
2 qid:400 1:0.744493842124939 2:2.683824300765991 3:0.7176076173782349 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.635319709777832 14:0.0 15:8.939993858337402 16:0.0 17:6.180150508880615 18:5.806119441986084 19:6.356691837310791 20:0.0 21:4.706284999847412 22:0.0 23:4.518796920776367 24:0.0 25:1221.0 #docno: FT941-16554
2 qid:400 1:0.7436230778694153 2:0.0 3:0.8247906565666199 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.600164413452148 14:8.099048614501953 15:7.972726345062256 16:0.0 17:6.175187110900879 18:5.015743732452393 19:6.243298053741455 20:0.0 21:4.706284999847412 22:0.0 23:4.545199394226074 24:0.0 25:4382.0 #docno: FT941-14720
